"","mu_a","log(a)","sigma2_beta","sigma2_c","sigma2_a","sigma2_b","phi","phis","phit"
"63",1.68608402494028,1.48660430724492,1.1192473338113,0.823100390044978,0.34388445473905,0.00358418155638527,5.11653121781962,1.45029027280355,0.26015221804606
"64",1.68608402494028,1.48660430724492,1.00533606869024,0.97238271937187,0.223670105102669,0.00385365990306788,5.11653121781962,1.45029027280355,0.26015221804606
"65",1.68608402494028,1.48660430724492,0.735245737240808,1.1253721785855,0.0675748524808384,0.00430189469198873,5.11653121781962,1.45029027280355,0.26015221804606
"66",1.68608402494028,1.48660430724492,1.54270773649512,0.858487687929275,0.220959631921049,0.00262545507290038,5.11653121781962,1.45029027280355,0.26015221804606
"67",1.68608402494028,1.57088220983977,1.255631690671,1.00339662920191,0.574191451080982,0.00375766428407719,5.14675726578244,1.45029027280355,0.26015221804606
"68",1.68608402494028,1.45847519820714,1.60400663244807,1.22319797613632,2.04939240348607,0.00525789229883952,5.14675726578244,1.45029027280355,0.26015221804606
"69",1.68608402494028,1.45847519820714,1.15719608908929,1.31852855447053,0.217180030727173,0.00334820753209266,5.14675726578244,1.45029027280355,0.26015221804606
"70",1.68608402494028,1.44829047623621,1.3159825467517,0.834131402805098,0.224619770990523,0.00417349344299633,5.14675726578244,1.47889780251797,0.234915109558817
"71",1.68608402494028,1.38693895508576,1.09157030016916,0.675362861668087,2.01884483325969,0.0045434918323503,5.14675726578244,1.44533236095999,0.234915109558817
"72",1.68608402494028,1.38693895508576,1.12283091741421,1.09074153100953,4.59155451981933,0.00690164601573318,5.14675726578244,1.44533236095999,0.234915109558817
"73",1.68608402494028,1.38693895508576,0.794985857328225,1.12364311821111,0.0610256773239761,0.00608452073309032,5.14675726578244,1.44533236095999,0.234915109558817
"74",1.5619263573151,1.4337192469878,1.3290128117106,1.02148069613783,0.147518593794067,0.00417259781721044,5.14675726578244,1.44533236095999,0.234915109558817
